,puro_spearman,pvalue,method
226,-0.32391429340319655,0.0,XRAI
227,-0.30959136415580407,0.0,XRAI
228,-0.08948972677186531,3.4820560071041474e-265,XRAI
229,-0.35228171618862153,0.0,XRAI
230,-0.2632703528146337,0.0,XRAI
231,-0.1341546907248648,0.0,XRAI
232,0.023467148634644854,8.551623380855395e-20,XRAI
233,-0.37479150173221487,0.0,XRAI
234,-0.29397379830272535,0.0,XRAI
235,-0.09518347569388366,7.082071972590984e-300,XRAI
236,0.1259213849914708,0.0,XRAI
237,-0.08767063332391647,1.4720151834648014e-254,XRAI
238,-0.004412326328596486,0.0869177246017488,XRAI
239,-0.28988751798474255,0.0,XRAI
240,-0.07676178187872164,1.811277638017663e-195,XRAI
241,-0.35537364684697453,0.0,XRAI
242,-0.6017213268723867,0.0,XRAI
243,0.0014665125633024697,0.5693749943077442,XRAI
244,-0.004763027441522635,0.06460934874880207,XRAI
245,-0.3193422129141431,0.0,XRAI
246,-0.31331750403511627,0.0,XRAI
247,-0.31331750403511627,0.0,XRAI
248,-0.3700175835194939,0.0,XRAI
249,-0.20491236083073286,0.0,XRAI
250,0.1977091832977523,0.0,IntegratedGradients
251,0.28210824840490406,0.0,IntegratedGradients
252,0.155084682267619,0.0,IntegratedGradients
253,0.19848613472776186,0.0,IntegratedGradients
254,0.023396181117523285,1.1017951152157452e-19,IntegratedGradients
255,0.18638898468953205,0.0,IntegratedGradients
256,0.09459256246604654,3.5615965518422876e-296,IntegratedGradients
257,0.3930914904230323,0.0,IntegratedGradients
258,0.20930829265511827,0.0,IntegratedGradients
259,-0.04557548789116736,4.8850822167719375e-70,IntegratedGradients
260,-0.03891896682199864,1.4930296466906005e-51,IntegratedGradients
261,0.09496630721235902,1.6339132447563389e-298,IntegratedGradients
262,0.410099526455221,0.0,IntegratedGradients
263,0.004961369050367291,0.05424127513641997,IntegratedGradients
264,0.2374822208427046,0.0,IntegratedGradients
265,0.08106152907283441,8.209856985284837e-218,IntegratedGradients
266,-0.038234377216505404,8.141777849206819e-50,IntegratedGradients
267,0.4627952467781429,0.0,IntegratedGradients
268,0.04688425418576202,5.162589371389693e-74,IntegratedGradients
269,0.13266777359376652,0.0,IntegratedGradients
270,0.503859394640461,0.0,IntegratedGradients
271,0.08277797920722967,4.477373894717583e-227,IntegratedGradients
272,-0.04899742254031989,1.1372598790178066e-80,IntegratedGradients
273,0.137121242305145,0.0,IntegratedGradients
274,0.05223039615139532,2.011893481586792e-91,IntegratedGradients
275,0.46094662754308086,0.0,IntegratedGradients
276,0.12980394665546857,0.0,IntegratedGradients
277,0.2514401563521357,0.0,IntegratedGradients
278,0.0018495871900970887,0.4730062103315045,IntegratedGradients
279,0.44490474319337003,0.0,IntegratedGradients
280,0.42481086963011355,0.0,IntegratedGradients
281,0.11829398363426674,0.0,IntegratedGradients
282,0.49256020914642734,0.0,IntegratedGradients
283,0.20128687526406033,0.0,IntegratedGradients
284,0.12295027709883495,0.0,IntegratedGradients
285,0.37206851129454166,0.0,IntegratedGradients
286,0.5464666784336442,0.0,IntegratedGradients
287,0.24601479561602838,0.0,IntegratedGradients
288,0.183384770121598,0.0,IntegratedGradients
289,-0.05633536588457464,4.579626475894845e-106,IntegratedGradients
290,0.16368161460570174,0.0,IntegratedGradients
291,-0.10159950079079776,0.0,IntegratedGradients
292,0.35763940778157666,0.0,IntegratedGradients
293,-0.008568948145545412,0.0008854273571383846,IntegratedGradients
294,0.21373419254407547,0.0,IntegratedGradients
295,0.5204147378178571,0.0,IntegratedGradients
296,0.02991958140544125,3.6369721982952196e-31,IntegratedGradients
297,0.02991958140544125,3.6369721982952196e-31,IntegratedGradients
298,0.4375213337183104,0.0,IntegratedGradients
299,0.22762521726484475,0.0,IntegratedGradients
300,0.2606845662165707,0.0,GuidedIG
301,0.17933541374368414,0.0,GuidedIG
302,0.07417232659047868,1.3215121275806257e-182,GuidedIG
303,0.12252833430985374,0.0,GuidedIG
304,0.1501976742314816,0.0,GuidedIG
305,0.15521759531230653,0.0,GuidedIG
306,0.1035602591847435,0.0,GuidedIG
307,0.2862402752397495,0.0,GuidedIG
308,0.3270617602905244,0.0,GuidedIG
309,0.21310404768360233,0.0,GuidedIG
310,0.09649425234346254,3.595581043417313e-308,GuidedIG
311,0.2929551113432884,0.0,GuidedIG
312,0.3962427287653548,0.0,GuidedIG
313,-0.15384561040630387,0.0,GuidedIG
314,0.16697328513933568,0.0,GuidedIG
315,0.12212093960167901,0.0,GuidedIG
316,-0.23417669099937946,0.0,GuidedIG
317,0.44347239255034665,0.0,GuidedIG
318,0.11222393312829503,0.0,GuidedIG
319,-0.1131965583278809,0.0,GuidedIG
320,0.4817510589252481,0.0,GuidedIG
321,0.022549919808650024,2.1345907510333747e-18,GuidedIG
322,-0.19961657284585044,0.0,GuidedIG
323,-0.1486106041108677,0.0,GuidedIG
324,-0.03500691300047569,4.8478796758399555e-42,GuidedIG
325,0.39969081865280975,0.0,GuidedIG
326,0.1658122509057601,0.0,GuidedIG
327,0.24931196348806126,0.0,GuidedIG
328,-0.1022386145821884,0.0,GuidedIG
329,0.29770983475689994,0.0,GuidedIG
330,0.34553497355616025,0.0,GuidedIG
331,0.010774430721376,2.910689821277716e-05,GuidedIG
332,0.21724988841221754,0.0,GuidedIG
333,0.31298382974611394,0.0,GuidedIG
334,-0.15770147822936648,0.0,GuidedIG
335,0.3137601407278642,0.0,GuidedIG
336,0.5400415043148374,0.0,GuidedIG
337,0.1682751064126957,0.0,GuidedIG
338,0.1722648524650968,0.0,GuidedIG
339,-0.10664385477036889,0.0,GuidedIG
340,0.14605364628605683,0.0,GuidedIG
341,-0.02550857734304384,4.232824810875866e-23,GuidedIG
342,0.3069855315885752,0.0,GuidedIG
343,0.014065865123261129,4.829115802424229e-08,GuidedIG
344,0.06711388275208974,8.415055146662933e-150,GuidedIG
345,0.5604020923310044,0.0,GuidedIG
346,-0.07712639149490008,2.5763774140483788e-197,GuidedIG
347,-0.07712639149490008,2.5763774140483788e-197,GuidedIG
348,0.37831309365550475,0.0,GuidedIG
349,0.09685778531582698,0.0,GuidedIG
350,0.12981881569101084,0.0,LIME
351,0.15434869159135386,0.0,LIME
352,-0.02380740915637572,2.5110905404824357e-20,LIME
353,0.11820513251900537,0.0,LIME
354,0.1382281883691225,0.0,LIME
355,-0.19096981873116178,0.0,LIME
356,0.33872955922925835,0.0,LIME
357,-0.04182625790578149,2.866696492450447e-59,LIME
358,-0.022564535233005344,2.029910555340443e-18,LIME
359,-0.03726295745278696,2.100951814007601e-47,LIME
360,0.08718706370514331,9.024397363319136e-252,LIME
361,0.318077371391576,0.0,LIME
362,0.23951960936645914,0.0,LIME
363,0.039899685199092996,4.293431751740425e-54,LIME
364,0.48978757715287374,0.0,LIME
365,0.130442166006295,0.0,LIME
366,0.05938084082476118,1.2031793038448297e-117,LIME
367,0.16060449006588942,0.0,LIME
368,-0.11719305093253599,0.0,LIME
369,0.0828921633033009,1.0661796843286851e-227,LIME
370,0.23521108589676112,0.0,LIME
371,-0.2761147611469417,0.0,LIME
372,0.10781138990209922,0.0,LIME
373,0.19266026398456598,0.0,LIME
374,0.6355012205306693,0.0,LIME
375,0.33625295924375326,0.0,LIME
376,0.18611867699234177,0.0,LIME
377,0.1129107816922757,0.0,LIME
378,0.058879842493427266,1.0651302496988662e-115,LIME
379,0.3231506084001588,0.0,LIME
380,0.23952708323981503,0.0,LIME
381,0.06075058461641439,4.7041010490063665e-123,LIME
382,-0.006022104096551901,0.01946759235479067,LIME
383,0.23368774786738883,0.0,LIME
384,0.0474629083310722,8.300476051152783e-76,LIME
385,-0.06528587717739735,7.635322577629595e-142,LIME
386,0.08081390840069379,1.7158896629368627e-216,LIME
387,0.02750967652454027,1.3308722309969588e-26,LIME
388,0.288416035833595,0.0,LIME
389,0.03941909698549885,7.690914668881811e-53,LIME
390,-0.12828155638088318,0.0,LIME
391,-0.1319164737693628,0.0,LIME
392,0.31892987625396785,0.0,LIME
393,0.15148677062859817,0.0,LIME
394,0.34748598618148163,0.0,LIME
395,0.08867774731670423,2.052523799020901e-260,LIME
396,0.12604264619542055,0.0,LIME
397,0.1440622209848114,0.0,LIME
398,-0.05338932830323296,1.913924644100589e-95,LIME
399,0.029964801781541164,2.961417964299358e-31,LIME
400,0.06854360577296649,3.5239411362663885e-156,Gradient
401,0.16447853544737992,0.0,Gradient
402,0.3671567126458578,0.0,Gradient
403,0.040724188784317716,2.8031365891392855e-56,Gradient
404,0.04561721550952531,3.663009953259577e-70,Gradient
405,0.3415445035020035,0.0,Gradient
406,0.10133748660187683,0.0,Gradient
407,0.11299982043779701,0.0,Gradient
408,0.1484191468610554,0.0,Gradient
409,0.11281015470038003,0.0,Gradient
410,0.02828692663631111,4.938477628121447e-28,Gradient
411,0.2121437486659691,0.0,Gradient
412,0.25873134590372215,0.0,Gradient
413,0.1631635300745108,0.0,Gradient
414,0.2075372625788665,0.0,Gradient
415,0.0012032196835847961,0.640628150087989,Gradient
416,0.21994666352224193,0.0,Gradient
417,0.4812639686306403,0.0,Gradient
418,0.21944267555065183,0.0,Gradient
419,0.0033771820368415635,0.19010456283026086,Gradient
420,0.4021249727063097,0.0,Gradient
421,0.3739448523256535,0.0,Gradient
422,0.24338803187719396,0.0,Gradient
423,0.16574899852708733,0.0,Gradient
424,0.11382822363192825,0.0,Gradient
425,0.238294064142428,0.0,Gradient
426,0.12626880479358255,0.0,Gradient
427,0.2832701796520736,0.0,Gradient
428,0.05845892649433681,4.471483643402871e-114,Gradient
429,0.23424301527165584,0.0,Gradient
430,0.18433008652676175,0.0,Gradient
431,0.11830680957229249,0.0,Gradient
432,0.33822716627799404,0.0,Gradient
433,0.2732416956316409,0.0,Gradient
434,0.11943759471284883,0.0,Gradient
435,0.33831222233171415,0.0,Gradient
436,0.24387252271458326,0.0,Gradient
437,0.13493062067573228,0.0,Gradient
438,0.11497149049843208,0.0,Gradient
439,0.18432367357427484,0.0,Gradient
440,0.2084121022269513,0.0,Gradient
441,0.20855813548752236,0.0,Gradient
442,0.523941785972836,0.0,Gradient
443,0.17828203111529375,0.0,Gradient
444,0.1648580815402079,0.0,Gradient
445,0.04614605761830099,9.317658027606732e-72,Gradient
446,0.15885826093887748,0.0,Gradient
447,0.15885826093887748,0.0,Gradient
448,0.4237366085085866,0.0,Gradient
449,0.1521807161629727,0.0,Gradient
450,0.040241810404592654,5.388627994798528e-55,SmoothGrad
451,-0.18095140285072142,0.0,SmoothGrad
452,-0.055060293001037514,2.127472103882389e-101,SmoothGrad
453,-0.11596458510314607,0.0,SmoothGrad
454,-0.2766924216646984,0.0,SmoothGrad
455,-0.23726443571933178,0.0,SmoothGrad
456,-0.15196170159454037,0.0,SmoothGrad
457,-0.18639848323763197,0.0,SmoothGrad
458,0.019120719705475273,1.179530756254089e-13,SmoothGrad
459,-0.2436554166530685,0.0,SmoothGrad
460,-0.18450179794785998,0.0,SmoothGrad
461,-0.15558575845916062,0.0,SmoothGrad
462,-0.10692614638952525,0.0,SmoothGrad
463,-0.25177015349375187,0.0,SmoothGrad
464,-0.21187489777252233,0.0,SmoothGrad
465,-0.029306266000038272,5.727264291510657e-30,SmoothGrad
466,-0.30124253996289774,0.0,SmoothGrad
467,-0.07201867945940953,3.0214160045460334e-172,SmoothGrad
468,-0.23014190311774174,0.0,SmoothGrad
469,-0.2325053942456539,0.0,SmoothGrad
470,-0.11054567713819148,0.0,SmoothGrad
471,-0.09552531954749921,4.990527152531743e-302,SmoothGrad
472,-0.22445768960501314,0.0,SmoothGrad
473,-0.23074212032421895,0.0,SmoothGrad
474,-0.17988772937187011,0.0,SmoothGrad
475,-0.09847139712909199,0.0,SmoothGrad
476,-0.09705242328077966,0.0,SmoothGrad
477,-0.023434732538827663,9.601918285366938e-20,SmoothGrad
478,-0.23402597656199028,0.0,SmoothGrad
479,-0.08394929809250454,1.6478741070568452e-233,SmoothGrad
480,-0.27644032598135904,0.0,SmoothGrad
481,-0.21565102352786972,0.0,SmoothGrad
482,-0.07207586366165578,1.6185586121447894e-172,SmoothGrad
483,-0.2852496605331435,0.0,SmoothGrad
484,-0.25379412877590496,0.0,SmoothGrad
485,-0.069704972678955,1.8472603037644373e-161,SmoothGrad
486,-0.11719112913928331,0.0,SmoothGrad
487,-0.15680380416947068,0.0,SmoothGrad
488,-0.10225669923417381,0.0,SmoothGrad
489,-0.18465391260507766,0.0,SmoothGrad
490,-0.08087644936584223,7.969787360493974e-217,SmoothGrad
491,-0.2038318818250423,0.0,SmoothGrad
492,-0.10393798278241181,0.0,SmoothGrad
493,-0.25938525154413405,0.0,SmoothGrad
494,-0.20821371415504666,0.0,SmoothGrad
495,-0.1469703870540081,0.0,SmoothGrad
496,-0.11930760100803801,0.0,SmoothGrad
497,-0.12023164734680657,0.0,SmoothGrad
498,-0.07758556734465052,1.1814723149545834e-199,SmoothGrad
499,-0.17258367020737847,0.0,SmoothGrad
500,0.2629611650763955,0.0,BlurIG
501,0.03905474343322179,6.698722369790708e-52,BlurIG
502,0.3068103754130091,0.0,BlurIG
503,-0.10910642376862147,0.0,BlurIG
504,0.07660481065307598,1.1231076070914949e-194,BlurIG
505,0.33931901684553745,0.0,BlurIG
506,0.11928419223385787,0.0,BlurIG
507,-0.11324969145389507,0.0,BlurIG
508,0.18684041761433853,0.0,BlurIG
509,-0.00561880796696122,0.029258889264265522,BlurIG
510,0.06499326153319226,1.3681698693879655e-140,BlurIG
511,0.05562681661232621,1.8513318801421202e-103,BlurIG
512,0.06646446609166921,5.990244734231848e-147,BlurIG
513,0.30768105671404516,0.0,BlurIG
514,0.06533681110750732,4.614153273134824e-142,BlurIG
515,0.03929060556295718,1.653752367234692e-52,BlurIG
516,0.15102812123521187,0.0,BlurIG
517,0.28277717497347943,0.0,BlurIG
518,-0.010086186805505954,9.104348129258558e-05,BlurIG
519,-0.10507246794660857,0.0,BlurIG
520,-0.23171143330036892,0.0,BlurIG
521,0.23810453195393919,0.0,BlurIG
522,0.3331421499642018,0.0,BlurIG
523,0.3421710960772897,0.0,BlurIG
524,-0.06221744624818385,5.545167276693416e-129,BlurIG
525,-0.22776514463949532,0.0,BlurIG
526,-0.07914831387146302,1.0192332717312614e-207,BlurIG
527,0.0988037280685943,0.0,BlurIG
528,0.15300293497227585,0.0,BlurIG
529,-0.21334612985749013,0.0,BlurIG
530,-0.05410550493576291,5.655993404540918e-98,BlurIG
531,0.3979843207321813,0.0,BlurIG
532,0.3532932820037662,0.0,BlurIG
533,0.3576815642203246,0.0,BlurIG
534,0.41353564005721427,0.0,BlurIG
535,-0.12379830490880701,0.0,BlurIG
536,-0.22951304586996027,0.0,BlurIG
537,-0.1639256193785461,0.0,BlurIG
538,0.09306199108989427,1.0720748370473376e-286,BlurIG
539,0.17707247745492452,0.0,BlurIG
540,-0.02293442663798698,5.626020443285749e-19,BlurIG
541,0.20177849127363393,0.0,BlurIG
542,0.32205037555502425,0.0,BlurIG
543,0.1893559764040445,0.0,BlurIG
544,0.060846426204202136,1.947391633431387e-123,BlurIG
545,0.051684229756299896,1.4732295294659164e-89,BlurIG
546,0.09092560834402076,9.951932493951799e-274,BlurIG
547,0.09092560834402076,9.951932493951799e-274,BlurIG
548,0.11592602250357165,0.0,BlurIG
549,-0.027029972090140325,9.715179554240113e-26,BlurIG
